,username,tweet,link
569,barbiekilll,O pq tô descartando meu diagnóstico de depressao e ansiedade  https://twitter.com/viriditas_/status/965626438505390081 …,https://twitter.com/BarbieKillL/status/965760296240537600
571,westregen,"Não tenho intenções de servir o exército, mas será que se eu forjar um diagnóstico de depressão (o que não é um grande desafiolkkllk) eu consigo ser dispensado após alistar?",https://twitter.com/westregen/status/962564377797971969
573,mateus__hev,1 ano do diagnóstico de depressão aee caralho firme e forte . Tmj na quebrada rumo aos 2.,https://twitter.com/Mateus__Hev/status/961713916593278977
574,findgarden,"Meu bem, vc quer ler as receitas dos remédios que eu tenh q tomar? QUER LER O MEU DIAGNOSTICO DE DEPRESSÃO/DEFICIT DE ATENÇÃO???????",https://twitter.com/findgarden/status/961711099098918913
575,albino_michel,"E quer ver quando esses animais, vão naqueles psicólogos de esquina, e saem com diagnóstico de depressão, parece que tá escrito no papel ""Quando fazer merda, coloque a culpa em um terceiro e diga que tem depressão""",https://twitter.com/albino_michel/status/961659492806119424
577,inbiebes,Eu nao quero ter diagnóstico de depressão eu realmente nao quero,https://twitter.com/inbiebes/status/961446915878608897
578,hudsondiego_,"Chamada do JN, diagnóstico de depressão por imagem.",https://twitter.com/HudsonDiego_/status/961004481537298433
580,blackmoth90s,"acho que a pior parte de receber o diagnostico de depressão é você se olhar e falar ""porra, de novo?"" é uma mistura de indignação com raiva",https://twitter.com/blackmoth90s/status/959924007947599873
581,maree_e,"""nos últimos 40 anos, houve um aumento de 60% no número de suicídios no planeta, segundo dados da Organização Mundial da Saúde (OMS). Em geral, esses casos são acompanhados pelo diagnóstico de depressão. Para 2020, a doença será a segunda maior em casos de incapacidade laboral.""",https://twitter.com/maree_e/status/959765419245654016
584,eoqcapitu,"“Então pq vc ta aqui?” “Ah pq eu to com diagnóstico de depressão” ~risos~ “nao querida voce acha que ta com depressão, é tudo da sua cabeça” sendo que a psiquiatra já tinha me dado até laudo p faltar na aula",https://twitter.com/eoqcapitu/status/958809470934675461
585,ohmylittleone,"O problema é que a psiquiatra meio q me diagnosticou errado pq segundo ela ""eu só preciso de uma conversinha"" e ignorou o diagnóstico de depressão profunda q eu recebi em 2014 Entao o medicamento não é o apropriado p mim e a terapia tb ta bosta ta lgd",https://twitter.com/ohmylittleone/status/958791874839482368
586,jiyongye,de dois anos pra cá todo mundo virou psiquiatra incrivel istooo ficam dando diagnóstico de depressao e ansiedade na internet pra Todo Mundo,https://twitter.com/jiyongye/status/958455119456153600
587,luanbolinho,"tirando meu diagnóstico de depressao digamos assim ""de risco"" q eu tive, ta tudo bem",https://twitter.com/luanbolinho/status/957774601228111872
588,andybiersck,"concordo  isso é realmente sério gente, diagnóstico de depressão e ansiedade só deve ser feito por um especialista, não é algo q vc descobre ter só lendo um thread no twitter  https://twitter.com/harryegirl/status/956547369218314241 …",https://twitter.com/andybiersck/status/956816351678664704
589,rafaelbrrs,"3 - Tive diagnóstico de depressão  em 2016 e desde então nunca mais fui o mesmo. Nos locais do meu cotidiano, como a faculdade, evito grandes grupos porque me lembro dos momentos ruins onde não tive compreensão de quase ninguém. Peguei ranço de ""amizades coletivas"".",https://twitter.com/rafaelbrrs/status/956238879954292737
590,vieira_camila,"sim. infelizmente é difícil ajudar pelo diagnóstico de depressão... só sabe mesmo, quem sente e é difícil pra quem está de fora prever. :/",https://twitter.com/vieira_camila/status/956229967876100096
591,prflavioccosta,3 MITOS SOBRE A DEPRESSÃO - Parte 2/3 - Mito # 2: Um diagnóstico de depressão explica os sintomas de uma...  https://tmblr.co/ZQHfEb2UO0bYz ,https://twitter.com/prflavioccosta/status/955940909455167489
592,lahskis,"Você tem diagnóstico de depressão e síndrome do pânico? — de síndrome do pânico, sim. depressão não, mas eu acho que tenho  https://curiouscat.me/firstori/post/293304495?1516475529 …",https://twitter.com/lahskis/status/954794063684874241
593,vish_camilar,Como lidar com um diagnóstico de depressão ?,https://twitter.com/Vish_CamilaR/status/954789085507448834
594,marcosmairton,"Comecei a me preocupar com o crescimento dos casos de depressão quando era titular de juizados especiais federais no interior. Foi quando vi homens rústicos, sertanejos, com diagnóstico de depressão.",https://twitter.com/MarcosMairton/status/953455198357385216
595,mulhertapioca,"E eu não tive diagnóstico de depressão não, mas eu tenho ansiedade e o remédio ajuda muito, apesar de eu odiar tomar remédio pra esse fim, mas já q é pra fibromialgia, é o jeito. Mas eu acho que tenho um pé na depressão sim, pq vez ou outra me dá umas coisas q caracterizam",https://twitter.com/mulhertapioca/status/953436125426839553
596,garotadocorte,diferente de muitos daqui eu tenho diagnóstico de DEPRESSÃO,https://twitter.com/garotadocorte/status/953000278449639425
597,adiosjao,"Descobri que eles liberam se tu tem diagnóstico de depressão, finalmente ouvir Radiohead vai servir pra algo",https://twitter.com/Adiosjao/status/951908894963568640
598,dizbrenda_,"Tive diagnóstico de depressão, o psicólogo disse que eu precisava deixar de ficar sozinha e me enturmar com outras pessoas. Mas como se são outras pessoas que justamente acabam com o meu psicólogo?",https://twitter.com/dizbrenda_/status/950719006025150464
599,milena_mallmann,"Há cerca de dois anos atrás eu tava passando pela mesma merda e isso me rendeu um diagnóstico de depressão, só espero que dessa vez eu aguente",https://twitter.com/milena_mallmann/status/949852562416652289
600,lolaaacr,"Caramba! Suicídio nunca pensei, mas já desejei a morte... Pois é, tenho diagnóstico de depressão refratária, desde 2010, mas os sintomas sinto desde 2006. Pra sair de casa, por exemplo, é um parto!",https://twitter.com/lolaaacr/status/949384279129239552
601,fallenangelbea,"qnd saiu meu diagnostico de depressao e uns familiares me disseram que eu tinha que ""orar mais""   rindo pra nao chorar n eh mesmo  https://twitter.com/slytherinws/status/947279483601645568 …",https://twitter.com/fallenangelbea/status/947306439307137025
602,cielodefan,"eu com diagnóstico de depressão, síndrome do pânico, ansiedade, T.E, diabete, hipertensão, gastrite e tdo num único ano.....sim foi o mais difícil  https://twitter.com/tiago_boff/status/946715897401573376 …",https://twitter.com/cielodefan/status/946782679533588480
603,jssl_,"comecei o ano mal, descontei magoas onde não devia, enfiei o pé na jaca algumas vezes, tive diagnostico de depressão e síndrome do panico",https://twitter.com/jssl_/status/945787817766146048
604,daianebb,"Apenas isso. Instável emocionalmente. Então não sabemos onde tu pode trabalhar...ah tá, sabemos do diagnóstico de depressão, compreendemos, mas né instável emocionalmente não pode, ah ficou em licença - saúde para melhorar? Sugerido por nós mesmos. Que bom.",https://twitter.com/DaianeBB/status/945725653730676736
605,taticavalcante,"Bom dia pra vc que trabalha no sábado... é mulher e está com cólicas...e ainda tem que ir no salão, pq se não for estiver bonitinha no natal, a família fica lhe dando diagnóstico de depressão....mas vc só está sem saco.",https://twitter.com/taticavalcante/status/944547809612660737
606,bdgurjao,"A mesma mãe de papo com uma pessoa em pé (vai fazer uma viagem de 3h em pé. Acho que é ilegal isso). A pessoa começa a contar sobre o diagnóstico de depressão da filha, fazendo comentários horríveis do tipo tá assim pq quer. Depois os marido larga não sabe pq....",https://twitter.com/bdgurjao/status/943814332357533697
607,nilyosh1,"Eras, pior que, pelo que vi, bipolaridade é super difícil de diagnosticar, sai tudo como diagnóstico de depressão",https://twitter.com/Nilyosh1/status/943673640457068545
608,paula2009145,Vc já tem e esse diagnóstico de depressão ?,https://twitter.com/paula2009145/status/943633291311222785
609,nocturne_0309,"Sim sim, mas como eu disse, nem todo mundo é assim.  Eu tenho diagnóstico de depressão e nunca pensei em suicídio. Isso varia de pessoa pra pessoa, mas é mais comum sim que tenha o pensamento.  Mas não podemos generalizar também. Cada caso é um caso.",https://twitter.com/nocturne_0309/status/943465600554283009
610,sunchildjh,"ele disse na live que está vivendo feliz, que tem gente ao redor dele que o ama, que ele se sente amado todo dia e que ele ama a vida dele.   n tragam um possível diagnóstico de depressão q vocês decidiram fazer dele só pq acharam que teriam rt em cima, é nojento da parte de vcs",https://twitter.com/sunchildjh/status/943082531204882432
611,cleitonnunes,Há dúvidas disso? Existem casos de diagnóstico de depressão por ausência do dono... Tem bixo que chega a morrer de saudade.,https://twitter.com/cleitonnunes/status/942816951524626432
612,kell_batista,"Diagnóstico de depressão só psiquiátrico, de esposa não conta.",https://twitter.com/kell_batista/status/942806719767433217
613,sheylashii,"Eu também  só ouvia isso.Quando eu achava que podia me abrir com a pessoa e fala que tinha sido diagnóstico de depressão,uns ja me olhavam diferente e diziam:""Você esta indo pra igreja?""ou ""isso é frescura"".Ps:Não sofra em silêncio ,só adoece seu interior.",https://twitter.com/Sheylashii/status/942799706870239232
614,grldookie,ai vem diagnóstico de depressão com psicose,https://twitter.com/grldookie/status/941717283382099968
615,marigoldkingof,"eu suportei meu diagnóstico de depressao sozinha por 5 anos. nao quero que aconteça o mesmo com você. eu to aqui, mesmo que nao saiba como chegar e te oferecer apoio, mas eu to aqui. e eu amo você muito, e ver sua situação de longe assim sem poder fazer nada me doi muito!",https://twitter.com/marigoldkingof/status/941380606407139329
616,deuaam,"Teve alguma coisa fora do padrão, terapia, amigos, maconha, livros... (Fazer o que gosta), pra vc tratar sua fase depressiva? — Terapia não é fora do padrão né, é obrigatório até pra pessoa obter um diagnóstico de depressão....  https://curiouscat.me/deuaa/post/254129902?1513166264 …",https://twitter.com/deuaam/status/940913625090482176
617,vandehugo,No dia em que o diagnóstico de depressão pós-parto for realizado no pré-natal você ganha o Nobel amigo. Hauhauah,https://twitter.com/vandehugo/status/939885821578170368
618,teamobangtans2,"Tá eu vou contar... Eu tenho 18 anos e sofro de depressão dsd de 12 anos de idade, porém, só fui diagnosticada c 15 anos.Além do diagnóstico de depressão,tbm tive um de tda(h). A partir daí comecei a tomar remédios de tarja preta,q me faziam muito mal, tanto psicologicamente qnt+",https://twitter.com/TeAmoBangtanS2/status/939320708378882049
619,amanda_escobarr,meu 2017 resumido em  chorar pelo ex diagnóstico de depressão severa.,https://twitter.com/Amanda_escobarr/status/939274695584645123
620,zrichardcruz,Nmrl vsf tenho mt espinha na cara ae o único remédio q iria me ajudar a melhorar isso n posso tomar pq tenho diagnóstico de depressão,https://twitter.com/zRichardCruz/status/939186480358084614
621,blackbbearr,"eu tenho diagnóstico de depressão, já tive crises de pânico, sei quão hard é tudo isso",https://twitter.com/blackbbearr/status/939125047897280512
622,pradofilippe,O diagnóstico de depressão na crise da sociedade do consumo.  http://indebate.indisciplinar.com/2017/10/16/a-falsa-felicidade-do-neoliberalismo/ …,https://twitter.com/pradofilippe/status/938868002065453061
623,troyenature,Mano achei meu diagnóstico de depressão,https://twitter.com/troyenature/status/935881484979900417
624,itstache,vou levar lana e sair de lá com diagnostico de depressão,https://twitter.com/itstache/status/935682105970954241
625,nyahakatze,sim pode confiar nesse diagnostico de depressao e ansiedade  de teste de 12 pergunta  posta no LDRV sim p galera tb fazer e se achar depressivo,https://twitter.com/nyahakatze/status/935562683398676482
